MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-04-29 10:30,1,1,2019-04-30 10:30,0,100.00 ,2019-05-01 10:30,0,99.66 
2019-04-29 12:30,2,3,2019-04-30 12:30,0,100.00 ,2019-05-01 12:30,0,99.97 
2019-04-29 13:00,2,3,2019-04-30 13:00,0,99.63 ,2019-05-01 13:00,0,100.00 
2019-04-29 15:30,2,1,2019-04-30 15:30,0,100.00 ,2019-05-01 15:30,0,99.68 
2019-04-29 15:30,2,2,2019-04-30 15:30,0,100.00 ,2019-05-01 15:30,0,100.00 
2019-04-29 17:30,1,2,2019-04-30 17:30,1,96.74 ,2019-05-01 17:30,0,99.00 
2019-04-29 22:00,2,2,2019-04-30 22:00,0,100.00 ,2019-05-01 22:00,0,100.00 
2019-04-30 0:00,2,2,2019-05-01 0:00,0,100.00 ,2019-05-02 0:00,0,100.00 
2019-04-30 3:00,2,2,2019-05-01 3:00,0,100.00 ,2019-05-02 3:00,0,100.00 
2019-04-30 3:30,1,2,2019-05-01 3:30,1,100.00 ,2019-05-02 3:30,0,99.00 
2019-04-30 5:00,2,3,2019-05-01 5:00,0,100.00 ,2019-05-02 5:00,0,98.57 
2019-04-30 6:30,1,3,2019-05-01 6:30,0,100.00 ,2019-05-02 6:30,1,100.00 
2019-04-30 8:00,1,1,2019-05-01 8:00,1,60.65 ,2019-05-02 8:00,0,99.95 
2019-04-30 14:00,1,1,2019-05-01 14:00,0,100.00 ,2019-05-02 14:00,1,91.82 
2019-04-30 22:00,2,3,2019-05-01 22:00,0,51.03 ,2019-05-02 22:00,0,99.98 
2019-04-30 23:30,1,1,2019-05-01 23:30,0,100.00 ,2019-05-02 23:30,0,98.52 
2019-05-01 2:30,1,1,2019-05-02 2:30,0,99.84 ,2019-05-03 2:30,0,99.74 
2019-05-01 3:00,2,2,2019-05-02 3:00,0,100.00 ,2019-05-03 3:00,0,100.00 
2019-05-01 8:30,1,1,2019-05-02 8:30,1,100.00 ,2019-05-03 8:30,0,99.98 
2019-05-01 9:00,1,1,2019-05-02 9:00,1,50.86 ,2019-05-03 9:00,0,99.93 
2019-05-01 12:00,2,3,2019-05-02 12:00,0,100.00 ,2019-05-03 12:00,0,99.97 
2019-05-01 12:30,2,1,2019-05-02 12:30,0,100.00 ,2019-05-03 12:30,0,99.58 
2019-05-01 20:30,2,1,2019-05-02 20:30,0,99.27 ,2019-05-03 20:30,0,99.63 
2019-05-01 21:00,1,3,2019-05-02 21:00,0,100.00 ,2019-05-03 21:00,1,100.00 
2019-05-01 23:30,1,2,2019-05-02 23:30,1,85.26 ,2019-05-03 23:30,0,99.05 
2019-05-02 0:30,1,3,2019-05-03 0:30,0,100.00 ,2019-05-04 0:30,1,100.00 
2019-05-02 1:30,1,2,2019-05-03 1:30,1,97.94 ,2019-05-04 1:30,0,99.07 
2019-05-02 4:00,1,1,2019-05-03 4:00,0,99.73 ,2019-05-04 4:00,0,99.94 
2019-05-02 4:30,1,3,2019-05-03 4:30,0,100.00 ,2019-05-04 4:30,1,100.00 
2019-05-02 11:00,1,2,2019-05-03 11:00,0,99.72 ,2019-05-04 11:00,0,99.00 
2019-05-02 12:00,2,3,2019-05-03 12:00,0,100.00 ,2019-05-04 12:00,0,99.96 
2019-05-02 12:30,1,2,2019-05-03 12:30,0,88.42 ,2019-05-04 12:30,0,99.05 
2019-05-02 18:30,1,3,2019-05-03 18:30,0,100.00 ,2019-05-04 18:30,1,100.00 
2019-05-02 19:30,1,1,2019-05-03 19:30,0,100.00 ,2019-05-04 19:30,0,90.08 
2019-05-03 0:30,2,1,2019-05-04 0:30,0,99.46 ,2019-05-05 0:30,0,99.67 
2019-05-03 3:00,1,2,2019-05-04 3:00,1,95.40 ,2019-05-05 3:00,0,99.07 
2019-05-03 5:00,2,1,2019-05-04 5:00,0,99.93 ,2019-05-05 5:00,0,99.73 
2019-05-03 9:00,1,3,2019-05-04 9:00,0,100.00 ,2019-05-05 9:00,1,100.00 
2019-05-03 10:00,2,3,2019-05-04 10:00,0,100.00 ,2019-05-05 10:00,0,64.92 
2019-05-03 12:30,2,1,2019-05-04 12:30,0,100.00 ,2019-05-05 12:30,0,99.58 
2019-05-03 13:30,2,1,2019-05-04 13:30,0,100.00 ,2019-05-05 13:30,0,99.55 
2019-05-03 14:30,2,2,2019-05-04 14:30,1,100.00 ,2019-05-05 14:30,1,96.78 
2019-05-03 15:30,1,2,2019-05-04 15:30,1,100.00 ,2019-05-05 15:30,0,99.06 
2019-05-04 1:30,2,2,2019-05-05 1:30,0,100.00 ,2019-05-06 1:30,0,100.00 
2019-05-04 3:30,2,3,2019-05-05 3:30,0,100.00 ,2019-05-06 3:30,0,98.30 
2019-05-04 8:30,2,1,2019-05-05 8:30,0,100.00 ,2019-05-06 8:30,0,99.73 
2019-05-04 10:30,2,1,2019-05-05 10:30,0,100.00 ,2019-05-06 10:30,0,99.69 
2019-05-04 11:30,1,1,2019-05-05 11:30,0,100.00 ,2019-05-06 11:30,0,99.05 
2019-05-04 17:00,1,2,2019-05-05 17:00,1,96.88 ,2019-05-06 17:00,0,99.04 
2019-05-05 1:30,2,3,2019-05-06 1:30,0,99.92 ,2019-05-07 1:30,0,99.84 
2019-05-05 2:30,2,3,2019-05-06 2:30,0,99.87 ,2019-05-07 2:30,0,99.83 
2019-05-05 5:30,2,1,2019-05-06 5:30,0,99.88 ,2019-05-07 5:30,0,99.71 
2019-05-05 8:00,2,1,2019-05-06 8:00,0,100.00 ,2019-05-07 8:00,0,99.72 
2019-05-05 11:00,2,1,2019-05-06 11:00,0,100.00 ,2019-05-07 11:00,0,99.70 
2019-05-05 11:30,1,1,2019-05-06 11:30,0,100.00 ,2019-05-07 11:30,0,97.61 
2019-05-05 12:00,2,1,2019-05-06 12:00,0,100.00 ,2019-05-07 12:00,0,99.65 
2019-05-05 13:00,2,2,2019-05-06 13:00,1,100.00 ,2019-05-07 13:00,1,92.19 
2019-05-05 20:00,1,3,2019-05-06 20:00,0,100.00 ,2019-05-07 20:00,1,100.00 
2019-05-05 21:30,2,3,2019-05-06 21:30,0,87.70 ,2019-05-07 21:30,0,99.87 
2019-05-06 3:00,2,2,2019-05-07 3:00,0,100.00 ,2019-05-08 3:00,0,96.33 
2019-05-06 5:00,1,1,2019-05-07 5:00,1,100.00 ,2019-05-08 5:00,0,100.00 
2019-05-06 5:00,1,2,2019-05-07 5:00,1,83.24 ,2019-05-08 5:00,0,99.11 
2019-05-06 5:30,2,2,2019-05-07 5:30,0,100.00 ,2019-05-08 5:30,0,87.61 
2019-05-06 6:00,2,2,2019-05-07 6:00,0,99.99 ,2019-05-08 6:00,0,86.40 
2019-05-06 9:00,2,1,2019-05-07 9:00,0,100.00 ,2019-05-08 9:00,0,99.82 
2019-05-06 10:00,2,2,2019-05-07 10:00,0,99.95 ,2019-05-08 10:00,0,99.99 
2019-05-06 10:30,2,3,2019-05-07 10:30,0,100.00 ,2019-05-08 10:30,1,79.11 
2019-05-06 15:30,1,3,2019-05-07 15:30,0,100.00 ,2019-05-08 15:30,1,100.00 
2019-05-06 16:30,2,1,2019-05-07 16:30,0,100.00 ,2019-05-08 16:30,0,99.64 
2019-05-06 19:30,1,3,2019-05-07 19:30,0,100.00 ,2019-05-08 19:30,1,100.00 
2019-05-06 21:00,2,2,2019-05-07 21:00,0,100.00 ,2019-05-08 21:00,0,97.34 
2019-05-06 23:30,2,2,2019-05-07 23:30,0,100.00 ,2019-05-08 23:30,0,99.99 
2019-05-07 0:00,1,3,2019-05-08 0:00,0,100.00 ,2019-05-09 0:00,1,100.00 
2019-05-07 1:30,1,1,2019-05-08 1:30,0,90.16 ,2019-05-09 1:30,0,100.00 
2019-05-07 4:00,2,2,2019-05-08 4:00,0,100.00 ,2019-05-09 4:00,0,100.00 
2019-05-07 4:30,2,3,2019-05-08 4:30,0,100.00 ,2019-05-09 4:30,0,77.83 
2019-05-07 6:30,1,3,2019-05-08 6:30,0,100.00 ,2019-05-09 6:30,1,100.00 
2019-05-07 6:30,1,2,2019-05-08 6:30,0,60.53 ,2019-05-09 6:30,0,99.04 
2019-05-07 7:00,2,1,2019-05-08 7:00,0,100.00 ,2019-05-09 7:00,0,99.78 
2019-05-07 12:30,1,2,2019-05-08 12:30,1,85.89 ,2019-05-09 12:30,0,99.04 
2019-05-07 14:00,1,3,2019-05-08 14:00,0,100.00 ,2019-05-09 14:00,1,100.00 
2019-05-07 21:30,1,3,2019-05-08 21:30,0,100.00 ,2019-05-09 21:30,1,100.00 
2019-05-08 0:00,2,3,2019-05-09 0:00,0,100.00 ,2019-05-10 0:00,0,91.45 
2019-05-08 1:30,2,2,2019-05-09 1:30,0,100.00 ,2019-05-10 1:30,0,99.96 
2019-05-08 2:00,1,2,2019-05-09 2:00,1,83.20 ,2019-05-10 2:00,0,99.07 
2019-05-08 8:00,1,2,2019-05-09 8:00,0,99.94 ,2019-05-10 8:00,0,98.99 
2019-05-08 8:30,1,3,2019-05-09 8:30,0,100.00 ,2019-05-10 8:30,1,100.00 
2019-05-08 8:30,1,1,2019-05-09 8:30,0,89.35 ,2019-05-10 8:30,0,99.99 
2019-05-08 10:30,1,1,2019-05-09 10:30,0,99.85 ,2019-05-10 10:30,0,99.92 
2019-05-08 13:00,1,1,2019-05-09 13:00,0,100.00 ,2019-05-10 13:00,0,91.14 
2019-05-08 14:00,1,3,2019-05-09 14:00,0,100.00 ,2019-05-10 14:00,1,100.00 
2019-05-08 15:00,1,2,2019-05-09 15:00,0,95.08 ,2019-05-10 15:00,0,99.03 
2019-05-08 19:00,2,2,2019-05-09 19:00,0,99.99 ,2019-05-10 19:00,0,87.99 
2019-05-08 23:30,2,3,2019-05-09 23:30,0,100.00 ,2019-05-10 23:30,0,98.42 
2019-05-09 2:30,2,1,2019-05-10 2:30,0,100.00 ,2019-05-11 2:30,0,99.74 
2019-05-09 3:30,1,1,2019-05-10 3:30,1,100.00 ,2019-05-11 3:30,0,99.97 
2019-05-09 4:30,2,2,2019-05-10 4:30,0,100.00 ,2019-05-11 4:30,0,100.00 
2019-05-09 5:30,2,2,2019-05-10 5:30,0,100.00 ,2019-05-11 5:30,0,100.00 
2019-05-09 8:00,2,1,2019-05-10 8:00,0,100.00 ,2019-05-11 8:00,0,99.75 
2019-05-09 9:30,2,1,2019-05-10 9:30,0,100.00 ,2019-05-11 9:30,0,99.75 
2019-05-09 11:30,1,1,2019-05-10 11:30,0,100.00 ,2019-05-11 11:30,0,99.38 
2019-05-09 12:00,1,2,2019-05-10 12:00,0,85.32 ,2019-05-11 12:00,0,99.05 
2019-05-09 15:30,2,2,2019-05-10 15:30,1,100.00 ,2019-05-11 15:30,1,100.00 
2019-05-09 18:00,2,1,2019-05-10 18:00,0,99.77 ,2019-05-11 18:00,0,99.55 
2019-05-09 18:30,1,1,2019-05-10 18:30,0,100.00 ,2019-05-11 18:30,0,98.68 
2019-05-10 0:00,2,3,2019-05-11 0:00,0,100.00 ,2019-05-12 0:00,0,99.16 
2019-05-10 1:00,1,2,2019-05-11 1:00,1,98.89 ,2019-05-12 1:00,0,99.05 
2019-05-10 2:30,2,3,2019-05-11 2:30,0,100.00 ,2019-05-12 2:30,0,94.44 
2019-05-10 5:00,1,2,2019-05-11 5:00,1,98.34 ,2019-05-12 5:00,0,99.02 
2019-05-10 7:00,2,3,2019-05-11 7:00,0,100.00 ,2019-05-12 7:00,0,88.81 
2019-05-10 9:30,2,2,2019-05-11 9:30,0,99.46 ,2019-05-12 9:30,0,100.00 
2019-05-10 12:30,2,3,2019-05-11 12:30,0,100.00 ,2019-05-12 12:30,0,99.97 
2019-05-10 13:00,2,3,2019-05-11 13:00,0,99.88 ,2019-05-12 13:00,0,100.00 
2019-05-10 14:00,2,1,2019-05-11 14:00,0,100.00 ,2019-05-12 14:00,0,99.55 
2019-05-10 15:00,2,2,2019-05-11 15:00,1,100.00 ,2019-05-12 15:00,1,97.36 
2019-05-10 17:30,2,3,2019-05-11 17:30,1,100.00 ,2019-05-12 17:30,0,100.00 
2019-05-10 23:30,1,3,2019-05-11 23:30,0,100.00 ,2019-05-12 23:30,1,100.00 
2019-05-11 0:00,1,3,2019-05-12 0:00,0,100.00 ,2019-05-13 0:00,1,100.00 
2019-05-11 1:00,2,1,2019-05-12 1:00,0,99.99 ,2019-05-13 1:00,0,99.72 
2019-05-11 5:00,1,2,2019-05-12 5:00,1,92.36 ,2019-05-13 5:00,0,99.03 
2019-05-11 6:30,2,3,2019-05-12 6:30,0,100.00 ,2019-05-13 6:30,0,82.95 
2019-05-11 6:30,1,1,2019-05-12 6:30,1,100.00 ,2019-05-13 6:30,0,100.00 
2019-05-11 15:00,1,2,2019-05-12 15:00,0,76.83 ,2019-05-13 15:00,0,99.07 
2019-05-11 17:00,1,1,2019-05-12 17:00,0,100.00 ,2019-05-13 17:00,1,71.29 
2019-05-11 18:00,2,2,2019-05-12 18:00,1,100.00 ,2019-05-13 18:00,1,100.00 
2019-05-11 20:30,1,2,2019-05-12 20:30,1,70.32 ,2019-05-13 20:30,0,99.11 
2019-05-11 23:00,1,1,2019-05-12 23:00,0,100.00 ,2019-05-13 23:00,0,99.07 
2019-05-12 4:30,1,3,2019-05-13 4:30,0,100.00 ,2019-05-14 4:30,1,100.00 
2019-05-12 5:00,1,3,2019-05-13 5:00,0,100.00 ,2019-05-14 5:00,1,100.00 
2019-05-12 5:00,2,2,2019-05-13 5:00,0,100.00 ,2019-05-14 5:00,0,99.97 
2019-05-12 5:30,2,1,2019-05-13 5:30,0,100.00 ,2019-05-14 5:30,0,99.76 
2019-05-12 17:30,1,3,2019-05-13 17:30,0,100.00 ,2019-05-14 17:30,1,100.00 
2019-05-12 23:30,2,2,2019-05-13 23:30,0,100.00 ,2019-05-14 23:30,0,66.95 
2019-05-13 0:00,1,1,2019-05-14 0:00,0,100.00 ,2019-05-15 0:00,0,99.63 
2019-05-13 1:30,2,1,2019-05-14 1:30,0,100.00 ,2019-05-15 1:30,0,99.73 
2019-05-13 1:30,1,3,2019-05-14 1:30,0,100.00 ,2019-05-15 1:30,1,100.00 
2019-05-13 4:00,1,1,2019-05-14 4:00,0,99.68 ,2019-05-15 4:00,0,99.94 
2019-05-13 7:00,1,3,2019-05-14 7:00,0,100.00 ,2019-05-15 7:00,1,100.00 
2019-05-13 9:00,2,1,2019-05-14 9:00,0,100.00 ,2019-05-15 9:00,0,99.69 
2019-05-13 22:00,2,1,2019-05-14 22:00,0,100.00 ,2019-05-15 22:00,0,99.73 
2019-05-13 23:00,2,1,2019-05-14 23:00,0,100.00 ,2019-05-15 23:00,0,99.73 
2019-05-13 23:30,2,2,2019-05-14 23:30,0,100.00 ,2019-05-15 23:30,0,99.99 
2019-05-13 23:30,1,2,2019-05-14 23:30,1,97.35 ,2019-05-15 23:30,0,99.02 
2019-05-14 2:00,2,1,2019-05-15 2:00,0,100.00 ,2019-05-16 2:00,0,99.75 
2019-05-14 3:30,1,3,2019-05-15 3:30,0,100.00 ,2019-05-16 3:30,1,100.00 
2019-05-14 5:30,2,2,2019-05-15 5:30,0,100.00 ,2019-05-16 5:30,0,100.00 
2019-05-14 9:30,1,3,2019-05-15 9:30,0,100.00 ,2019-05-16 9:30,1,100.00 
2019-05-14 10:00,2,1,2019-05-15 10:00,0,100.00 ,2019-05-16 10:00,0,99.70 
2019-05-14 12:30,2,3,2019-05-15 12:30,0,100.00 ,2019-05-16 12:30,0,99.99 
2019-05-14 16:00,1,1,2019-05-15 16:00,0,100.00 ,2019-05-16 16:00,0,84.02 
2019-05-14 22:30,2,1,2019-05-15 22:30,0,100.00 ,2019-05-16 22:30,0,99.72 
2019-05-15 1:00,2,3,2019-05-16 1:00,0,100.00 ,2019-05-17 1:00,0,97.58 
2019-05-15 5:30,1,1,2019-05-16 5:30,1,100.00 ,2019-05-17 5:30,0,99.99 
2019-05-15 10:00,2,2,2019-05-16 10:00,1,100.00 ,2019-05-17 10:00,0,100.00 
2019-05-15 10:00,2,1,2019-05-16 10:00,0,100.00 ,2019-05-17 10:00,0,99.70 
2019-05-15 11:30,1,3,2019-05-16 11:30,0,100.00 ,2019-05-17 11:30,1,100.00 
2019-05-15 12:30,2,1,2019-05-16 12:30,0,100.00 ,2019-05-17 12:30,0,99.59 
2019-05-15 13:30,2,3,2019-05-16 13:30,1,100.00 ,2019-05-17 13:30,0,100.00 
2019-05-15 13:30,1,3,2019-05-16 13:30,0,100.00 ,2019-05-17 13:30,1,100.00 
2019-05-15 14:00,1,3,2019-05-16 14:00,0,100.00 ,2019-05-17 14:00,1,100.00 
2019-05-15 15:30,2,3,2019-05-16 15:30,1,100.00 ,2019-05-17 15:30,0,100.00 
2019-05-15 16:30,1,2,2019-05-16 16:30,1,90.52 ,2019-05-17 16:30,0,99.03 
2019-05-15 20:30,1,3,2019-05-16 20:30,0,100.00 ,2019-05-17 20:30,1,100.00 
2019-05-15 21:30,1,2,2019-05-16 21:30,1,91.76 ,2019-05-17 21:30,0,98.99 
2019-05-15 21:30,2,1,2019-05-16 21:30,0,99.99 ,2019-05-17 21:30,0,99.71 
2019-05-15 23:00,2,2,2019-05-16 23:00,0,100.00 ,2019-05-17 23:00,0,100.00 
2019-05-16 6:00,1,2,2019-05-17 6:00,1,85.00 ,2019-05-18 6:00,0,98.95 
2019-05-16 9:30,1,1,2019-05-17 9:30,0,100.00 ,2019-05-18 9:30,0,99.96 
2019-05-16 15:30,2,2,2019-05-17 15:30,1,100.00 ,2019-05-18 15:30,1,99.43 
2019-05-16 23:00,1,3,2019-05-17 23:00,0,100.00 ,2019-05-18 23:00,1,100.00 
2019-05-17 0:00,1,3,2019-05-18 0:00,0,100.00 ,2019-05-19 0:00,1,100.00 
2019-05-17 0:00,2,3,2019-05-18 0:00,0,100.00 ,2019-05-19 0:00,0,99.81 
2019-05-17 0:30,1,1,2019-05-18 0:30,0,100.00 ,2019-05-19 0:30,0,98.64 
2019-05-17 1:30,2,2,2019-05-18 1:30,0,100.00 ,2019-05-19 1:30,0,99.99 
2019-05-17 2:00,2,3,2019-05-18 2:00,0,100.00 ,2019-05-19 2:00,0,98.92 
2019-05-17 3:30,2,3,2019-05-18 3:30,0,100.00 ,2019-05-19 3:30,0,97.24 
2019-05-17 5:00,2,3,2019-05-18 5:00,0,100.00 ,2019-05-19 5:00,0,99.04 
2019-05-17 9:30,2,1,2019-05-18 9:30,0,100.00 ,2019-05-19 9:30,0,99.72 
2019-05-17 12:00,2,1,2019-05-18 12:00,0,100.00 ,2019-05-19 12:00,0,99.65 
2019-05-17 13:00,1,1,2019-05-18 13:00,0,100.00 ,2019-05-19 13:00,0,95.96 
2019-05-17 13:00,1,3,2019-05-18 13:00,0,100.00 ,2019-05-19 13:00,1,100.00 
2019-05-17 13:30,2,1,2019-05-18 13:30,0,100.00 ,2019-05-19 13:30,0,99.60 
2019-05-17 16:00,1,2,2019-05-18 16:00,0,65.11 ,2019-05-19 16:00,0,99.01 
2019-05-17 23:30,2,2,2019-05-18 23:30,0,100.00 ,2019-05-19 23:30,0,99.97 
2019-05-17 23:30,2,1,2019-05-18 23:30,0,100.00 ,2019-05-19 23:30,0,99.73 
2019-05-17 23:30,1,2,2019-05-18 23:30,1,84.34 ,2019-05-19 23:30,0,99.01 
2019-05-18 7:30,1,1,2019-05-19 7:30,1,70.04 ,2019-05-20 7:30,0,99.97 
2019-05-18 9:30,1,1,2019-05-19 9:30,0,100.00 ,2019-05-20 9:30,0,99.91 
2019-05-18 16:30,1,2,2019-05-19 16:30,1,57.38 ,2019-05-20 16:30,0,99.00 
2019-05-18 21:00,2,1,2019-05-19 21:00,0,100.00 ,2019-05-20 21:00,0,99.71 
2019-05-19 2:00,1,2,2019-05-20 2:00,1,90.83 ,2019-05-21 2:00,0,98.96 
2019-05-19 3:00,2,2,2019-05-20 3:00,0,100.00 ,2019-05-21 3:00,0,100.00 
2019-05-19 3:30,1,3,2019-05-20 3:30,0,100.00 ,2019-05-21 3:30,1,100.00 
2019-05-19 6:30,1,1,2019-05-20 6:30,1,80.06 ,2019-05-21 6:30,0,99.99 
2019-05-19 10:30,1,3,2019-05-20 10:30,0,100.00 ,2019-05-21 10:30,1,100.00 
2019-05-19 14:00,2,3,2019-05-20 14:00,0,100.00 ,2019-05-21 14:00,0,99.97 
2019-05-19 15:00,1,2,2019-05-20 15:00,1,56.70 ,2019-05-21 15:00,0,98.89 
2019-05-19 16:30,1,3,2019-05-20 16:30,0,100.00 ,2019-05-21 16:30,1,100.00 
2019-05-19 16:30,2,3,2019-05-20 16:30,0,99.74 ,2019-05-21 16:30,0,100.00 
2019-05-20 0:30,1,3,2019-05-21 0:30,0,100.00 ,2019-05-22 0:30,1,100.00 
2019-05-20 2:30,2,3,2019-05-21 2:30,0,100.00 ,2019-05-22 2:30,0,99.70 
2019-05-20 3:30,1,2,2019-05-21 3:30,1,99.69 ,2019-05-22 3:30,0,98.96 
2019-05-20 10:30,2,3,2019-05-21 10:30,0,100.00 ,2019-05-22 10:30,1,59.84 
2019-05-20 11:00,1,1,2019-05-21 11:00,0,94.78 ,2019-05-22 11:00,0,100.00 
2019-05-20 11:00,2,2,2019-05-21 11:00,0,87.78 ,2019-05-22 11:00,0,99.91 
2019-05-20 12:00,2,1,2019-05-21 12:00,0,100.00 ,2019-05-22 12:00,0,99.78 
2019-05-20 15:30,2,2,2019-05-21 15:30,1,100.00 ,2019-05-22 15:30,1,99.24 
2019-05-20 18:00,2,2,2019-05-21 18:00,0,99.98 ,2019-05-22 18:00,1,95.67 
2019-05-20 18:00,1,1,2019-05-21 18:00,0,99.81 ,2019-05-22 18:00,0,100.00 
2019-05-20 21:30,1,1,2019-05-21 21:30,1,99.69 ,2019-05-22 21:30,0,100.00 
2019-05-20 22:00,2,2,2019-05-21 22:00,0,100.00 ,2019-05-22 22:00,0,99.91 
2019-05-20 22:30,2,1,2019-05-21 22:30,0,100.00 ,2019-05-22 22:30,0,99.78 
2019-05-21 7:30,1,1,2019-05-22 7:30,1,94.16 ,2019-05-23 7:30,0,100.00 
2019-05-21 11:00,1,3,2019-05-22 11:00,0,100.00 ,2019-05-23 11:00,1,100.00 
2019-05-21 16:30,1,3,2019-05-22 16:30,0,100.00 ,2019-05-23 16:30,1,100.00 
2019-05-21 18:00,2,1,2019-05-22 18:00,0,100.00 ,2019-05-23 18:00,0,99.63 
2019-05-21 19:00,2,1,2019-05-22 19:00,0,100.00 ,2019-05-23 19:00,0,99.66 
2019-05-21 21:00,2,2,2019-05-22 21:00,0,100.00 ,2019-05-23 21:00,0,99.23 
2019-05-21 21:30,2,2,2019-05-22 21:30,0,100.00 ,2019-05-23 21:30,0,99.88 
2019-05-22 11:00,1,1,2019-05-23 11:00,0,100.00 ,2019-05-24 11:00,0,99.70 
2019-05-22 12:00,2,2,2019-05-23 12:00,1,100.00 ,2019-05-24 12:00,0,99.91 
2019-05-22 14:30,1,3,2019-05-23 14:30,0,100.00 ,2019-05-24 14:30,1,100.00 
2019-05-22 17:00,1,1,2019-05-23 17:00,0,100.00 ,2019-05-24 17:00,0,51.43 
2019-05-22 19:00,1,2,2019-05-23 19:00,1,93.27 ,2019-05-24 19:00,0,99.07 
2019-05-23 0:30,1,1,2019-05-24 0:30,0,100.00 ,2019-05-25 0:30,0,99.85 
2019-05-23 1:00,2,2,2019-05-24 1:00,0,100.00 ,2019-05-25 1:00,0,99.93 
2019-05-23 1:00,1,2,2019-05-24 1:00,1,61.91 ,2019-05-25 1:00,0,99.03 
2019-05-23 1:00,2,3,2019-05-24 1:00,0,100.00 ,2019-05-25 1:00,0,97.47 
2019-05-23 4:00,1,3,2019-05-24 4:00,0,100.00 ,2019-05-25 4:00,1,100.00 
2019-05-23 4:00,2,1,2019-05-24 4:00,0,100.00 ,2019-05-25 4:00,0,99.78 
2019-05-23 4:30,1,3,2019-05-24 4:30,0,100.00 ,2019-05-25 4:30,1,100.00 
2019-05-23 5:00,2,1,2019-05-24 5:00,0,100.00 ,2019-05-25 5:00,0,99.77 
2019-05-23 7:00,1,2,2019-05-24 7:00,0,99.74 ,2019-05-25 7:00,0,98.94 
2019-05-23 8:00,2,3,2019-05-24 8:00,0,100.00 ,2019-05-25 8:00,0,72.80 
2019-05-23 9:00,1,2,2019-05-24 9:00,0,100.00 ,2019-05-25 9:00,0,98.90 
2019-05-23 9:30,2,3,2019-05-24 9:30,0,100.00 ,2019-05-25 9:30,0,96.99 
2019-05-23 12:00,1,2,2019-05-24 12:00,0,99.83 ,2019-05-25 12:00,0,98.94 
2019-05-23 14:30,1,2,2019-05-24 14:30,1,90.81 ,2019-05-25 14:30,0,99.01 
2019-05-23 14:30,1,3,2019-05-24 14:30,0,100.00 ,2019-05-25 14:30,1,100.00 
2019-05-23 17:00,2,3,2019-05-24 17:00,1,100.00 ,2019-05-25 17:00,0,100.00 
2019-05-23 22:30,1,1,2019-05-24 22:30,0,100.00 ,2019-05-25 22:30,0,99.08 
2019-05-23 23:00,1,1,2019-05-24 23:00,0,100.00 ,2019-05-25 23:00,0,99.19 
2019-05-24 2:00,1,1,2019-05-25 2:00,0,52.41 ,2019-05-26 2:00,0,99.98 
2019-05-24 2:30,1,2,2019-05-25 2:30,1,68.10 ,2019-05-26 2:30,0,98.98 
2019-05-24 3:30,1,2,2019-05-25 3:30,1,90.19 ,2019-05-26 3:30,0,98.99 
2019-05-24 4:30,2,2,2019-05-25 4:30,0,100.00 ,2019-05-26 4:30,0,100.00 
2019-05-24 6:30,1,3,2019-05-25 6:30,0,100.00 ,2019-05-26 6:30,1,100.00 
2019-05-24 7:00,1,1,2019-05-25 7:00,0,99.68 ,2019-05-26 7:00,0,100.00 
2019-05-25 3:30,2,2,2019-05-26 3:30,0,100.00 ,2019-05-27 3:30,0,100.00 
2019-05-25 6:00,1,1,2019-05-26 6:00,1,100.00 ,2019-05-27 6:00,0,99.99 
2019-05-25 7:30,2,3,2019-05-26 7:30,0,100.00 ,2019-05-27 7:30,0,86.31 
2019-05-26 2:30,1,3,2019-05-27 2:30,0,100.00 ,2019-05-28 2:30,1,100.00 
2019-05-26 4:30,1,2,2019-05-27 4:30,1,94.15 ,2019-05-28 4:30,0,98.98 
2019-05-27 1:00,1,1,2019-05-28 1:00,0,100.00 ,2019-05-29 1:00,0,99.92 
2019-05-27 2:00,1,1,2019-05-28 2:00,0,93.66 ,2019-05-29 2:00,0,99.95 
2019-05-27 2:00,1,3,2019-05-28 2:00,0,100.00 ,2019-05-29 2:00,1,100.00 
2019-05-27 3:00,1,2,2019-05-28 3:00,1,92.95 ,2019-05-29 3:00,0,98.99 
2019-05-27 4:00,1,2,2019-05-28 4:00,1,96.31 ,2019-05-29 4:00,0,98.98 
2019-05-27 5:30,1,2,2019-05-28 5:30,1,96.98 ,2019-05-29 5:30,0,98.97 
2019-05-27 7:00,2,1,2019-05-28 7:00,0,100.00 ,2019-05-29 7:00,0,99.82 
2019-05-27 11:30,1,3,2019-05-28 11:30,0,100.00 ,2019-05-29 11:30,1,100.00 
2019-05-27 15:00,1,1,2019-05-28 15:00,1,100.00 ,2019-05-29 15:00,0,100.00 
2019-05-27 23:30,2,1,2019-05-28 23:30,0,100.00 ,2019-05-29 23:30,0,99.82 
2019-05-28 13:30,2,3,2019-05-29 13:30,0,100.00 ,2019-05-30 13:30,0,99.69 
2019-05-28 16:30,1,3,2019-05-29 16:30,0,100.00 ,2019-05-30 16:30,1,100.00 
2019-05-28 17:00,1,1,2019-05-29 17:00,0,100.00 ,2019-05-30 17:00,0,94.46 
2019-05-28 17:30,1,1,2019-05-29 17:30,0,100.00 ,2019-05-30 17:30,0,94.53 
